Serial,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Pace (min/mi),Pace (min/km),Time (min),Distance (km),Activity Time (s),Time
153898,95919245,Paulo Roberto Paula,13156004794,Evening Run,nan,2024-12-16 21:40:53+00:00,3577,Run,"Dracena, Brazil",0.0,3.891644908616188,59.62,15.32,3577.2,59 m 37 s
151829,61174400,Jack Higgins,13156258509,Lunch Run,Sit down bike,2024-12-20 16:34:10+00:00,2700,Ride,nan,0.0,2.102803738317758,45.0,21.4,2700.0,45 m 0 s
153423,61783860,Shane Streich,13156288028,3x1k + 4x400m + 6x1k 💀,3x1k @ 2:41/:40/:38 w/ 2’ RC 5’ RC 4x400s @ 60/59/58/57.2 w/ 60” RC 15’ RC 6x1k @ 3:27/:13/:16/:14/:14/:15 w/ 60” RC Big sesh today. Lot of VO2 work and then high volume on top of it w/ a little bit of everything mixed in. 3 pairs of shoes for this workout. Tired and hungry now😴,2024-12-20 16:15:53+00:00,3855,Run,"Atlanta, USA",0.0,5.232558139534884,63.0,12.04,3780.0,1 h 3 m
153534,61783860,Shane Streich,13156288028,3x1k + 4x400m + 6x1k 💀,3x1k @ 2:41/:40/:38 w/ 2’ RC 5’ RC 4x400s @ 60/59/58/57.2 w/ 60” RC 15’ RC 6x1k @ 3:27/:13/:16/:14/:14/:15 w/ 60” RC Big sesh today. Lot of VO2 work and then high volume on top of it w/ a little bit of everything mixed in. 3 pairs of shoes for this workout. Tired and hungry now😴,2024-12-20 16:15:53+00:00,3855,Run,"Atlanta, USA",0.0,5.232558139534884,63.0,12.04,3780.0,1 h 3 m
152789,69562064,José Carlos Pinto,13156318188,8km at 2.000 altitude,nan,2024-12-20 16:51:18+00:00,2019,Run,nan,0.0,4.20625,33.65,8.0,2019.0,33 m 39 s
153422,61783860,Shane Streich,13156361434,Cool down,nan,2024-12-20 17:28:47+00:00,496,Run,"Atlanta, USA",0.0,5.073619631901841,8.27,1.63,496.2,8 m 16 s
153533,61783860,Shane Streich,13156361434,Cool down,nan,2024-12-20 17:28:47+00:00,496,Run,"Atlanta, USA",0.0,5.073619631901841,8.27,1.63,496.2,8 m 16 s
151029,99220051,Athanas Kioko,13156426901,Lunch Run,67 Training Load -- from COROS,2024-12-20 16:33:58+00:00,2348,Run,"Winston-Salem, USA",0.0,3.916916916916917,39.13,9.99,2347.8,39 m 8 s
151076,99220051,Athanas Kioko,13156426901,Lunch Run,67 Training Load -- from COROS,2024-12-20 16:33:58+00:00,2348,Run,"Winston-Salem, USA",0.0,3.916916916916917,39.13,9.99,2347.8,39 m 8 s
151030,99220051,Athanas Kioko,13156427044,Morning Ride,73 Training Load -- from COROS,2024-12-20 14:53:46+00:00,5644,Ride,"Winston-Salem, USA",0.0,2.744172322218944,93.0,33.89,5580.0,1 h 33 m
151077,99220051,Athanas Kioko,13156427044,Morning Ride,73 Training Load -- from COROS,2024-12-20 14:53:46+00:00,5644,Ride,"Winston-Salem, USA",0.0,2.744172322218944,93.0,33.89,5580.0,1 h 33 m
154017,89025421,Ivan Siuris,13156442301,Evening Run,nan,2024-12-20 16:53:44+00:00,3646,Run,"Chișinau, Moldova",0.0,4.593846153846154,59.72,13.0,3583.2,59 m 43 s
152558,91049781,Hanna Hermansson,13156558361,Flying!,3x10’ incline (10-8-6) jog down to a whopping 8:30 pace. Feel nothing at all over 9min pace so that’s a win 😊,2024-12-20 17:43:07+00:00,1933,Run,nan,0.0,5.7229129662522205,32.22,5.63,1933.2,32 m 13 s
153726,78680893,Gracelyn Larkin,13156583152,Lunch Run,nan,2024-12-20 16:35:45+00:00,1351,Run,"Seguin Township, Canada",0.0,4.45979381443299,21.63,4.85,1297.8,21 m 38 s
153725,78680893,Gracelyn Larkin,13156583263,Lunch Run,nan,2024-12-20 17:22:30+00:00,2768,Run,nan,0.0,4.787123572170301,46.1,9.63,2766.0,46 m 6 s
151769,79030752,Jack Salisbury,13156889650,Morning Run,nan,2024-12-20 17:58:56+00:00,3470,Run,"Coconino National Forest, USA",0.0,4.246511627906977,54.78,12.9,3286.8,54 m 47 s
152557,91049781,Hanna Hermansson,13157239053,Lunch Weight Training,nan,2024-12-20 20:16:24+00:00,2180,WeightTraining,nan,0.0,0.0,0.0,36.0,0.0,150 Cal
153626,82013388,Logan Measner,13157454152,Afternoon Run,nan,2024-12-20 21:12:09+00:00,1428,Run,"West Bend, USA",0.0,4.021238938053097,22.72,5.65,1363.1999999999998,22 m 43 s
152868,87287379,Carson Williams,13157519659,Afternoon Ride,nan,2024-12-20 20:59:33+00:00,3046,Ride,"Warren County, USA",0.0,2.095336359884441,50.77,24.23,3046.2000000000003,50 m 46 s
152926,87287379,Carson Williams,13157519659,Afternoon Ride,nan,2024-12-20 20:59:33+00:00,3046,Ride,"Warren County, USA",0.0,2.095336359884441,50.77,24.23,3046.2000000000003,50 m 46 s
150849,63449551,Olivia Markezich,13157636665,Afternoon Run,Back in the pnw ☔️🥰,2024-12-20 21:27:13+00:00,3360,Run,"Bellevue, USA",0.0,4.347319347319348,55.95,12.87,3357.0,55 m 57 s
150918,63449551,Olivia Markezich,13157636665,Afternoon Run,Back in the pnw ☔️🥰,2024-12-20 21:27:13+00:00,3360,Run,"Bellevue, USA",0.0,4.347319347319348,55.95,12.87,3357.0,55 m 57 s
150987,63449551,Olivia Markezich,13157636665,Afternoon Run,Back in the pnw ☔️🥰,2024-12-20 21:27:13+00:00,3360,Run,"Bellevue, USA",0.0,4.347319347319348,55.95,12.87,3357.0,55 m 57 s
153625,82013388,Logan Measner,13157724005,Afternoon Run,nan,2024-12-20 21:42:44+00:00,3631,Run,nan,0.0,3.678950655840099,58.9,16.01,3534.0,58 m 54 s
153162,64218328,Bobby Poynter,13157771011,Lunch Run,nan,2024-12-20 20:31:36+00:00,1876,Run,nan,0.0,4.790372670807454,30.85,6.44,1851.0,30 m 51 s
153161,64218328,Bobby Poynter,13157771142,Afternoon Elliptical,nan,2024-12-20 21:10:50+00:00,1800,Elliptical,nan,0.0,0.0,0.0,30.0,0.0,140 bpm
153891,95919245,Paulo Roberto Paula,13157912899,Afternoon Run,nan,2024-12-20 19:02:21+00:00,2369,Run,"Dracena, Brazil",0.0,3.8517073170731706,39.48,10.25,2368.7999999999997,39 m 29 s
151768,79030752,Jack Salisbury,13158023207,Afternoon Run,nan,2024-12-20 23:25:26+00:00,1440,Run,"Flagstaff, USA",0.0,4.6234567901234565,22.47,4.86,1348.1999999999998,22 m 28 s
153421,61783860,Shane Streich,13158054821,Afternoon Run,nan,2024-12-20 22:58:10+00:00,2319,Run,"Atlanta, USA",0.0,4.6816939890710385,34.27,7.32,2056.2000000000003,34 m 16 s
153532,61783860,Shane Streich,13158054821,Afternoon Run,nan,2024-12-20 22:58:10+00:00,2319,Run,"Atlanta, USA",0.0,4.6816939890710385,34.27,7.32,2056.2000000000003,34 m 16 s
153261,77830180,Keisuke Yokota,13158759716,Morning Run,nan,2024-12-21 01:40:42+00:00,1704,Run,"Toda, Japan",0.0,5.732240437158469,20.98,3.66,1258.8,20 m 59 s
153260,77830180,Keisuke Yokota,13158761203,Lunch Run,nan,2024-12-21 02:18:25+00:00,6399,Run,"Toda, Japan",0.0,3.5227650382186773,106.0,30.09,6360.0,1 h 46 m
153259,77830180,Keisuke Yokota,13158816892,Afternoon Run,nan,2024-12-21 04:06:30+00:00,2224,Run,"Saitama, Japan",0.0,5.638297872340425,23.85,4.23,1431.0,23 m 51 s
153322,71517556,Mehdi Kadri,13159082300,Réveil avant séance du soir,5x2k sur tapis 2’57 à 2’52 récup 1’30,2024-12-21 06:34:19+00:00,2327,Run,"Le Grand-Quevilly, France",0.0,5.378531073446327,38.08,7.08,2284.7999999999997,38 m 5 s
151292,83372861,Kristian Uldbjerg Hansen,13159500244,Morning Run,Hills med coach🔑 Ny Sidelinjen ude🙂‍↔️,2024-12-21 07:47:32+00:00,4892,Run,"Aarhus Municipality, Denmark",0.0,4.727427597955707,55.5,11.74,3330.0,55 m 30 s
153028,69143721,Jonathan Grahn,13160384229,5x2km tröskel i Skatås,nan,2024-12-21 09:03:27+00:00,6033,Run,"Göteborgs Stad, Sweden",0.0,3.991596638655462,76.0,19.04,4560.0,1 h 16 m
152604,81785282,Nico Boketta,13160555363,Lunch Run,nan,2024-12-21 10:56:57+00:00,1497,Run,nan,0.0,3.260614934114202,22.27,6.83,1336.2,22 m 16 s
152640,81785282,Nico Boketta,13160555363,Lunch Run,nan,2024-12-21 10:56:57+00:00,1497,Run,nan,0.0,3.260614934114202,22.27,6.83,1336.2,22 m 16 s
150790,93495409,Andrew Coscoran,13160787146,Howth hill,nan,2024-12-21 10:23:35+00:00,925,Run,"Fingal, Ireland",0.0,3.071713147410359,15.42,5.02,925.2,15 m 25 s
150793,93495409,Andrew Coscoran,13160787146,Howth hill,nan,2024-12-21 10:23:35+00:00,925,Run,"Fingal, Ireland",0.0,3.071713147410359,15.42,5.02,925.2,15 m 25 s
152788,69562064,José Carlos Pinto,13160923440,5km warmup + speed session,nan,2024-12-21 09:03:26+00:00,1152,Run,"Oeiras, Portugal",0.0,3.7984031936127742,19.03,5.01,1141.8000000000002,19 m 2 s
152787,69562064,José Carlos Pinto,13160926734,10x400 + 5x200,1’rc/5’rc/1’rc 400 - 59.2 avg 200 - 26.4 avg last 24.8,2024-12-21 10:13:04+00:00,1942,Run,"Oeiras, Portugal",0.0,3.4402777777777778,24.77,7.2,1486.2,24 m 46 s
152786,69562064,José Carlos Pinto,13160927050,2km cooldown,nan,2024-12-21 10:59:13+00:00,591,Run,"Oeiras, Portugal",0.0,4.7,9.4,2.0,564.0,9 m 24 s
152295,60155357,Youssef Benzamia,13162262587,Afternoon Run,nan,2024-12-21 14:35:58+00:00,3088,Run,"Elgeyo-Marakwet County, Kenya",0.0,4.41696113074205,50.0,11.32,3000.0,50 m 0 s
152429,60155357,Youssef Benzamia,13162262587,Afternoon Run,nan,2024-12-21 14:35:58+00:00,3088,Run,"Elgeyo-Marakwet County, Kenya",0.0,4.41696113074205,50.0,11.32,3000.0,50 m 0 s
151378,64360338,Hamza Sahli,13162365345,Afternoon Run,nan,2024-12-21 15:10:36+00:00,1911,Run,"Louviers, France",0.0,5.27317880794702,31.85,6.04,1911.0,31 m 51 s
152867,87287379,Carson Williams,13162464005,Morning Ride,"Warm up, 10:00 tempo, 8x1min on 2min off, 10:00 tempo, cool down",2024-12-21 13:38:55+00:00,7790,Ride,"Warren County, USA",0.0,2.1445457615670382,127.0,59.22,7620.0,2 h 7 m
152925,87287379,Carson Williams,13162464005,Morning Ride,"Warm up, 10:00 tempo, 8x1min on 2min off, 10:00 tempo, cool down",2024-12-21 13:38:55+00:00,7790,Ride,"Warren County, USA",0.0,2.1445457615670382,127.0,59.22,7620.0,2 h 7 m
153027,69143721,Jonathan Grahn,13162632494,Afternoon Run,nan,2024-12-21 15:14:37+00:00,3634,Run,"Mölndals kommun, Sweden",0.0,3.5506287227001985,53.65,15.11,3219.0,53 m 39 s
151028,99220051,Athanas Kioko,13162955166,Morning Run,104 Training Load -- from COROS,2024-12-21 14:27:14+00:00,6399,Run,"Winston-Salem, USA",0.0,4.704837993786063,106.0,22.53,6360.0,1 h 46 m
151075,99220051,Athanas Kioko,13162955166,Morning Run,104 Training Load -- from COROS,2024-12-21 14:27:14+00:00,6399,Run,"Winston-Salem, USA",0.0,4.704837993786063,106.0,22.53,6360.0,1 h 46 m
151291,83372861,Kristian Uldbjerg Hansen,13163161669,🎡,Catch up med Møllen og et par runder i Skovdalen🧘🏻‍♂️,2024-12-21 17:05:40+00:00,2429,Run,"Aalborg Municipality, Denmark",0.0,4.85207100591716,32.8,6.76,1968.0,32 m 48 s
153624,82013388,Logan Measner,13163290574,Lunch Run,nan,2024-12-21 17:30:44+00:00,1452,Run,nan,0.0,3.913120567375887,22.07,5.64,1324.2,22 m 4 s
152556,91049781,Hanna Hermansson,13163509717,Morning Run,nan,2024-12-21 17:57:12+00:00,3598,Run,nan,0.0,5.270447110141767,48.33,9.17,2899.7999999999997,48 m 20 s
153160,64218328,Bobby Poynter,13163584815,Morning Ride,nan,2024-12-21 17:47:41+00:00,1203,Ride,nan,0.0,0.0,0.0,20.0,0.0,134 bpm
153159,64218328,Bobby Poynter,13163585599,Morning Ride,nan,2024-12-21 18:24:08+00:00,2700,Ride,nan,0.0,0.0,0.0,45.0,0.0,163 bpm
153158,64218328,Bobby Poynter,13163628152,Lunch Ride,nan,2024-12-21 19:14:57+00:00,601,Ride,nan,0.0,0.0,0.0,10.0,0.0,130 bpm
154016,89025421,Ivan Siuris,13163803247,Night Weight Training,nan,2024-12-21 19:32:42+00:00,2083,WeightTraining,nan,0.0,0.0,0.0,34.0,0.0,188 Cal
150848,63449551,Olivia Markezich,13163814268,Lunch Run,nan,2024-12-21 19:11:03+00:00,3512,Run,"Medina, USA",0.0,4.544254658385093,58.53,12.88,3511.8,58 m 32 s
150917,63449551,Olivia Markezich,13163814268,Lunch Run,nan,2024-12-21 19:11:03+00:00,3512,Run,"Medina, USA",0.0,4.544254658385093,58.53,12.88,3511.8,58 m 32 s
150986,63449551,Olivia Markezich,13163814268,Lunch Run,nan,2024-12-21 19:11:03+00:00,3512,Run,"Medina, USA",0.0,4.544254658385093,58.53,12.88,3511.8,58 m 32 s
151767,79030752,Jack Salisbury,13163991699,Morning Run,nan,2024-12-21 17:36:47+00:00,1679,Run,"Sedona, USA",0.0,4.646817248459959,22.63,4.87,1357.8,22 m 38 s
151766,79030752,Jack Salisbury,13163991872,Lunch Run,nan,2024-12-21 18:16:32+00:00,142,Run,"Sedona, USA",0.0,2.8249999999999997,1.13,0.4,67.8,1 m 8 s
151765,79030752,Jack Salisbury,13163993484,"12x1000, 60' rest",3:07's grateful to be healthy again 🙏🏼🙏🏼,2024-12-21 18:25:35+00:00,2953,Run,"Sedona, USA",0.0,3.3421461897356144,42.98,12.86,2578.7999999999997,42 m 59 s
151764,79030752,Jack Salisbury,13163993929,Lunch Run,nan,2024-12-21 19:40:44+00:00,1410,Run,"Sedona, USA",0.0,4.68595041322314,22.68,4.84,1360.8,22 m 41 s
153121,73659831,Evan Jenkins,13164161556,Morning Run,nan,2024-12-20 13:51:04+00:00,4310,Run,"Kerr County, USA",0.0,3.566459627329192,57.42,16.1,3445.2000000000003,57 m 25 s
153723,78680893,Gracelyn Larkin,13164503326,Afternoon Run,-20 outside so naturally decided to run on the dreadmill,2024-12-21 22:20:01+00:00,2400,Run,nan,0.0,4.975124378109453,40.0,8.04,2400.0,40 m 0 s
152555,91049781,Hanna Hermansson,13164898534,Afternoon Run,nan,2024-12-22 00:17:17+00:00,1424,Run,"Los Angeles, USA",0.0,4.746,23.73,5.0,1423.8,23 m 44 s
150847,63449551,Olivia Markezich,13164899198,Afternoon Run,With Cambria Markezich & Kyle Lusignea !👨🏻‍🔬🧚‍♀️🕺🏻,2024-12-22 00:19:51+00:00,1422,Run,"Medina, USA",0.0,4.87991718426501,23.57,4.83,1414.2,23 m 34 s
150916,63449551,Olivia Markezich,13164899198,Afternoon Run,With Cambria Markezich & Kyle Lusignea !👨🏻‍🔬🧚‍♀️🕺🏻,2024-12-22 00:19:51+00:00,1422,Run,"Medina, USA",0.0,4.87991718426501,23.57,4.83,1414.2,23 m 34 s
150985,63449551,Olivia Markezich,13164899198,Afternoon Run,With Cambria Markezich & Kyle Lusignea !👨🏻‍🔬🧚‍♀️🕺🏻,2024-12-22 00:19:51+00:00,1422,Run,"Medina, USA",0.0,4.87991718426501,23.57,4.83,1414.2,23 m 34 s
153623,82013388,Logan Measner,13165554788,Afternoon Run,nan,2024-12-21 22:01:32+00:00,1548,Run,nan,0.0,4.0,25.8,6.45,1548.0,25 m 48 s
153258,77830180,Keisuke Yokota,13165796781,Afternoon Run,nan,2024-12-22 06:40:49+00:00,3650,Run,"Asaka, Japan",0.0,4.746835443037974,60.0,12.64,3600.0,1 h 0 m
152294,60155357,Youssef Benzamia,13165866814,Morning Run,nan,2024-12-22 06:35:56+00:00,4171,Run,"Uasin Gishu County, Kenya",0.0,4.25,68.0,16.0,4080.0,1 h 8 m
152428,60155357,Youssef Benzamia,13165866814,Morning Run,nan,2024-12-22 06:35:56+00:00,4171,Run,"Uasin Gishu County, Kenya",0.0,4.25,68.0,16.0,4080.0,1 h 8 m
152086,68238567,Takashi Soma,13165964005,午後のランニング,nan,2024-12-22 07:06:49+00:00,5126,Run,"Nasushiobara, Japan",0.0,5.181003584229391,57.82,11.16,3469.2,57 m 49 s
152107,68238567,Takashi Soma,13165964005,午後のランニング,nan,2024-12-22 07:06:49+00:00,5126,Run,"Nasushiobara, Japan",0.0,5.181003584229391,57.82,11.16,3469.2,57 m 49 s
154015,89025421,Ivan Siuris,13166206734,Morning Run,nan,2024-12-22 07:01:56+00:00,5447,Run,"Chișinau, Moldova",0.0,4.283674440742503,90.0,21.01,5400.0,1 h 30 m
153819,66783639,Duncan Perrillat,13166239321,Course à pied dans l'après-midi,nan,2024-12-21 15:52:24+00:00,145,Run,nan,0.0,0.0,0.0,2.0,0.0,nan
153817,66783639,Duncan Perrillat,13166239327,Course à pied dans l'après-midi,nan,2024-12-21 16:02:53+00:00,651,Run,nan,0.0,0.0,0.0,10.0,0.0,nan
153818,66783639,Duncan Perrillat,13166280852,Course à pied dans l'après-midi,nan,2024-12-21 15:57:18+00:00,274,Run,nan,0.0,0.0,0.0,4.0,0.0,nan
151377,64360338,Hamza Sahli,13166714924,Morning Run,nan,2024-12-22 09:47:50+00:00,2508,Run,"Louviers, France",0.0,5.6410256410256405,41.8,7.41,2508.0,41 m 48 s
151290,83372861,Kristian Uldbjerg Hansen,13166858217,SLR🦾,"God uge, 100 miles og nu juleferie 🫁",2024-12-22 08:46:20+00:00,7101,Run,"Aalborg Municipality, Denmark",0.0,4.264647269828617,107.0,25.09,6420.0,1 h 47 m
151375,64360338,Hamza Sahli,13167430929,Lunch Swim,nan,2024-12-22 11:14:13+00:00,1847,Swim,nan,0.0,0.0,0.0,30.0,0.0,143 bpm
153816,66783639,Duncan Perrillat,13167460705,Course à pied le midi,nan,2024-12-22 11:08:40+00:00,2220,Run,"Morschwiller-le-Bas, France",0.0,3.825944170771757,23.3,6.09,1398.0,23 m 18 s
151376,64360338,Hamza Sahli,13167670101,Natation le midi,nan,2024-12-22 10:41:00+00:00,1380,Swim,nan,0.0,0.0,0.0,1.0,0.0,2:18 /100m
153321,71517556,Mehdi Kadri,13167736194,12k alternance 1k à 3'18 et 600m à 3'05,nan,2024-12-22 08:58:00+00:00,5254,Run,"Rouen, France",0.0,3.84204909284952,72.0,18.74,4320.0,1 h 12 m
152785,69562064,José Carlos Pinto,13168181836,Corrida da hora do almoço,nan,2024-12-22 11:24:53+00:00,2358,Run,"Oeiras, Portugal",0.0,3.921078921078921,39.25,10.01,2355.0,39 m 15 s
151763,79030752,Jack Salisbury,13168793883,Morning Run,nan,2024-12-22 13:23:48+00:00,4912,Run,"Flagstaff, USA",0.0,4.584882280049566,74.0,16.14,4440.0,1 h 14 m
153420,61783860,Shane Streich,13168951839,Afternoon Run,nan,2024-12-21 21:17:52+00:00,2193,Run,"Atlanta, USA",0.0,4.163975155279503,33.52,8.05,2011.2000000000005,33 m 31 s
153531,61783860,Shane Streich,13168951839,Afternoon Run,nan,2024-12-21 21:17:52+00:00,2193,Run,"Atlanta, USA",0.0,4.163975155279503,33.52,8.05,2011.2000000000005,33 m 31 s
151027,99220051,Athanas Kioko,13169012355,Morning Run,A 20.5 day. My watch battery gave up on me,2024-12-22 12:52:07+00:00,7012,Run,"Winston-Salem, USA",0.0,4.292343387470998,111.0,25.86,6660.0,1 h 51 m
151074,99220051,Athanas Kioko,13169012355,Morning Run,A 20.5 day. My watch battery gave up on me,2024-12-22 12:52:07+00:00,7012,Run,"Winston-Salem, USA",0.0,4.292343387470998,111.0,25.86,6660.0,1 h 51 m
154014,89025421,Ivan Siuris,13169625023,Afternoon Weight Training,nan,2024-12-22 15:00:19+00:00,6970,WeightTraining,nan,0.0,0.0,0.0,1.0,0.0,828 Cal
153026,69143721,Jonathan Grahn,13169790441,Afternoon Run,nan,2024-12-22 16:37:47+00:00,2753,Run,"Mölndals kommun, Sweden",0.0,4.76728869374314,43.43,9.11,2605.8,43 m 26 s
153419,61783860,Shane Streich,13169919134,Long Run,nan,2024-12-22 16:24:41+00:00,4878,Run,"Cobb County, USA",0.0,4.1317699609156895,74.0,17.91,4440.0,1 h 14 m
153530,61783860,Shane Streich,13169919134,Long Run,nan,2024-12-22 16:24:41+00:00,4878,Run,"Cobb County, USA",0.0,4.1317699609156895,74.0,17.91,4440.0,1 h 14 m
150846,63449551,Olivia Markezich,13169968180,Fartlek,"8x(3on, 2off)",2024-12-22 16:28:18+00:00,5272,Run,"Bellevue, USA",0.0,3.7896731406916153,80.0,21.11,4800.0,1 h 20 m
150915,63449551,Olivia Markezich,13169968180,Fartlek,"8x(3on, 2off)",2024-12-22 16:28:18+00:00,5272,Run,"Bellevue, USA",0.0,3.7896731406916153,80.0,21.11,4800.0,1 h 20 m
150984,63449551,Olivia Markezich,13169968180,Fartlek,"8x(3on, 2off)",2024-12-22 16:28:18+00:00,5272,Run,"Bellevue, USA",0.0,3.7896731406916153,80.0,21.11,4800.0,1 h 20 m
153890,95919245,Paulo Roberto Paula,13170264541,Morning Run,nan,2024-12-22 10:45:49+00:00,3549,Run,"Dracena, Brazil",0.0,3.8559322033898304,59.15,15.34,3549.0,59 m 9 s
152554,91049781,Hanna Hermansson,13170327886,Morning Run,nan,2024-12-22 18:26:18+00:00,1239,Run,"Los Angeles, USA",0.0,4.751243781094528,19.1,4.02,1146.0,19 m 6 s
151828,61174400,Jack Higgins,13170762636,Afternoon Ride,nan,2024-12-22 19:22:22+00:00,4800,Ride,nan,0.0,2.249718785151856,80.0,35.56,4800.0,1 h 20 m
153622,82013388,Logan Measner,13170962315,Afternoon Run,nan,2024-12-22 19:56:42+00:00,5586,Run,"Town of Farmington, USA",0.0,3.8509316770186337,93.0,24.15,5580.0,1 h 33 m
153722,78680893,Gracelyn Larkin,13170998002,Afternoon Run,dreadmill again 7.5 miles // 3x10 mins @ threshold // finish to 16,2024-12-22 19:42:29+00:00,6985,Run,nan,0.0,4.504854368932039,116.0,25.75,6960.0,1 h 56 m
152553,91049781,Hanna Hermansson,13171690216,Afternoon Ride,nan,2024-12-22 22:29:55+00:00,8598,Ride,"Los Angeles, USA",0.0,2.4735615701738665,138.0,55.79,8280.0,2 h 18 m
153277,77830180,Keisuke Yokota,13171964813,Morning Run,nan,2024-12-22 21:10:21+00:00,10795,Run,"Asaka, Japan",0.0,5.03125,161.0,32.0,9660.0,2 h 41 m
151327,83372861,Kristian Uldbjerg Hansen,13172455795,Morning Run,nan,2024-12-23 07:25:10+00:00,472,Run,"Aalborg Municipality, Denmark",0.0,4.877551020408164,7.17,1.47,430.2,7 m 10 s
151326,83372861,Kristian Uldbjerg Hansen,13172678229,Morning Run,♨️,2024-12-23 07:45:39+00:00,3092,Run,nan,0.0,4.55989110707804,50.25,11.02,3015.0,50 m 15 s
151386,64360338,Hamza Sahli,13173068222,Morning Run,nan,2024-12-23 08:41:58+00:00,3832,Run,"Louviers, France",0.0,6.274900398406375,63.0,10.04,3780.0,1 h 3 m
153057,69143721,Jonathan Grahn,13173204075,6x4min på Säröleden,nan,2024-12-23 09:06:42+00:00,4534,Run,"Göteborgs Stad, Sweden",0.0,3.666417352281227,49.02,13.37,2941.2000000000003,49 m 1 s
153058,69143721,Jonathan Grahn,13173388832,3x400m+3x200m i FIH,nan,2024-12-23 10:35:31+00:00,1292,Run,nan,0.0,6.216101694915254,14.67,2.36,880.2,14 m 40 s
153056,69143721,Jonathan Grahn,13173660343,Lunch Run,nan,2024-12-23 11:01:40+00:00,614,Run,nan,0.0,4.566964285714286,10.23,2.24,613.8000000000001,10 m 14 s
152337,60155357,Youssef Benzamia,13174789440,Afternoon Run,nan,2024-12-23 14:19:44+00:00,1175,Run,nan,0.0,4.752427184466019,19.58,4.12,1174.8,19 m 35 s
152471,60155357,Youssef Benzamia,13174789440,Afternoon Run,nan,2024-12-23 14:19:44+00:00,1175,Run,nan,0.0,4.752427184466019,19.58,4.12,1174.8,19 m 35 s
152338,60155357,Youssef Benzamia,13174890677,Lunch Run,nan,2024-12-23 08:53:29+00:00,2430,Run,"Elgeyo-Marakwet County, Kenya",0.0,4.884004884004884,40.0,8.19,2400.0,40 m 0 s
152472,60155357,Youssef Benzamia,13174890677,Lunch Run,nan,2024-12-23 08:53:29+00:00,2430,Run,"Elgeyo-Marakwet County, Kenya",0.0,4.884004884004884,40.0,8.19,2400.0,40 m 0 s
152336,60155357,Youssef Benzamia,13175177082,Evening Run,nan,2024-12-23 15:00:35+00:00,14,Run,nan,0.0,2.3,0.23,0.1,13.8,14 s
152470,60155357,Youssef Benzamia,13175177082,Evening Run,nan,2024-12-23 15:00:35+00:00,14,Run,nan,0.0,2.3,0.23,0.1,13.8,14 s
152334,60155357,Youssef Benzamia,13175177857,Evening Run,nan,2024-12-23 15:11:03+00:00,12,Run,nan,0.0,2.2222222222222223,0.2,0.09,12.0,12 s
152468,60155357,Youssef Benzamia,13175177857,Evening Run,nan,2024-12-23 15:11:03+00:00,12,Run,nan,0.0,2.2222222222222223,0.2,0.09,12.0,12 s
152333,60155357,Youssef Benzamia,13175179115,Evening Run,nan,2024-12-23 15:15:45+00:00,1179,Run,nan,0.0,7.403846153846153,19.25,2.6,1155.0,19 m 15 s
152467,60155357,Youssef Benzamia,13175179115,Evening Run,nan,2024-12-23 15:15:45+00:00,1179,Run,nan,0.0,7.403846153846153,19.25,2.6,1155.0,19 m 15 s
152335,60155357,Youssef Benzamia,13175242371,Evening Run,nan,2024-12-23 15:05:12+00:00,13,Run,nan,0.0,2.1999999999999997,0.22,0.1,13.2,13 s
152469,60155357,Youssef Benzamia,13175242371,Evening Run,nan,2024-12-23 15:05:12+00:00,13,Run,nan,0.0,2.1999999999999997,0.22,0.1,13.2,13 s
151325,83372861,Kristian Uldbjerg Hansen,13175362455,Afternoon Run,nan,2024-12-23 15:11:06+00:00,3415,Run,"Aalborg Municipality, Denmark",0.0,4.7466307277628035,35.22,7.42,2113.2,35 m 13 s
154030,89025421,Ivan Siuris,13176070663,Evening Run,nan,2024-12-23 17:06:43+00:00,3539,Run,"Chișinau, Moldova",0.0,4.612244897959184,56.5,12.25,3390.0,56 m 30 s
154156,82077769,Leonid Latsepov,13176187664,Morning Run,nan,2024-12-23 08:01:43+00:00,4047,Run,"Tallinn, Estonia",0.0,4.2328042328042335,64.0,15.12,3840.0,1 h 4 m
154135,82077769,Leonid Latsepov,13176188190,Lunch Run,nan,2024-12-21 10:03:22+00:00,945,Run,"Tallinn, Estonia",0.0,5.058441558441558,15.58,3.08,934.8,15 m 35 s
154136,82077769,Leonid Latsepov,13176188978,Lunch Run,nan,2024-12-21 09:24:51+00:00,1610,Run,"Tallinn, Estonia",0.0,3.1531213191990575,26.77,8.49,1606.2,26 m 46 s
154137,82077769,Leonid Latsepov,13176189546,Morning Run,nan,2024-12-21 08:46:57+00:00,1072,Run,"Tallinn, Estonia",0.0,4.643258426966292,16.53,3.56,991.8,16 m 32 s
154138,82077769,Leonid Latsepov,13176190712,Morning Run,nan,2024-12-20 07:30:42+00:00,4106,Run,"Tallinn, Estonia",0.0,4.33355219960604,66.0,15.23,3960.0,1 h 6 m
154139,82077769,Leonid Latsepov,13176190969,Morning HIIT,nan,2024-12-17 18:21:09+00:00,1499,HighIntensityIntervalTraining,nan,0.0,0.0,0.0,24.0,0.0,91 Cal
