Unnamed: 0,Mark,Competitor,Nat,Location,Date,Results Score,Discipline,Gender,Date_Created,Athlete ID,Number of Runs,Number of Bike Rides,Profile Visibility,2024 Weeks Scraped
870.0,15:00.05,Federica DEL BUONO,ITA,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1163,5000m,F,30 Oct 24,83840979.0,0.0,0.0,Private,
871.0,15:00.18,Esther CHEBET,UGA,"Campo di Atletica, Asti (ITA)",23 MAY 2024,1163,5000m,F,30 Oct 24,,,,,
832.0,8:20.87,Vidar JOHANSSON,SWE,"Stade Delort, Marseille (FRA)",22 MAY 2024,1163,3000m Steeple,M,30 Oct 24,94926045.0,178.0,0.0,Private,
831.0,8:20.83,Mark PEARCE,GBR,"Boudewijnstadion, Bruxelles (BEL)",26 MAY 2024,1163,3000m Steeple,M,30 Oct 24,2461878.0,2133.0,114.0,Public,45.0
830.0,8:20.82,Joey BERRIATUA,USA,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2024,1163,3000m Steeple,M,30 Oct 24,9588583.0,4302.0,73.0,Public,45.0
72.0,1:59.93,Charlotte PIZZO,FRA,"Stade Josette et Roger Mikulak, Angers (FRA)",29 JUN 2024,1163,800m,F,30 Oct 24,145126923.0,141.0,4.0,Private,
829.0,8:20.77,Zak SEDDON,GBR,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1163,3000m Steeple,M,30 Oct 24,25621654.0,1446.0,20.0,Private,
1111.0,31:32.52,Sara HALL,USA,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1163,10000m,F,30 Oct 24,24442277.0,11.0,1045.0,Public,45.0
869.0,14:59.84,Jenny BLUNDELL,AUS,"LAZ Wien, Wien (AUT)",22 JUN 2024,1163,5000m,F,30 Oct 24,47643982.0,108.0,0.0,Public,45.0
74.0,1:59.95,Sinclaire JOHNSON,USA,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1163,800m,F,30 Oct 24,32583114.0,164.0,1.0,Public,45.0
76.0,1:59.97,Helen SCHLACHTENHAUFEN,USA,"Emerson Field, Concord, MA (USA)",08 JUN 2024,1163,800m,F,30 Oct 24,,,,,
,27:40,Ayele TADESSE,ETH,Brasov (ROU),22 SEP 2024,1163,10k Road,M,15 Jan 25,119696639.0,,,Public,0.0
,27:40,Mohamed ABDILAAHI,GER,Lille (FRA),16 NOV 2024,1163,10k Road,M,15 Jan 25,95146768.0,,,Public,0.0
828.0,8:20.68,Nathan MOUNTAIN,USA,"UVA Lanningan Field, Charlottesville, VA (USA)",19 APR 2024,1163,3000m Steeple,M,30 Oct 24,43433221.0,169.0,100.0,Public,45.0
1666.0,2:26:57,Sandrafelis Chebet TUEI,KEN,Daegu (KOR),07 APR 2024,1163,Full,F,30 Oct 24,,,,,
1667.0,2:26:59,Vivian KIPLAGAT,KEN,Daegu (KOR),07 APR 2024,1163,Full,F,30 Oct 24,120128821.0,0.0,0.0,Public,45.0
690.0,3:39.58,Evan DORENKAMP,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",09 FEB 2024,1163,1500m,M,30 Oct 24,40252233.0,1877.0,10.0,Private,
1665.0,2:26:57,Chernet MISGANAW,ETH,Wuxi (CHN),24 MAR 2024,1163,Full,F,30 Oct 24,,,,,
,2:25:10,Aynalem DESTA,ETH,Málaga (ESP),15 DEC 2024,1163,Full,F,15 Jan 25,,,,,
,31:34,Hanne VERBRUGGEN,BEL,"Breitscheidplatz, Berlin (GER)",27 JUL 2024,1162,10k Road,F,15 Jan 25,52372470.0,,,Private,
,31:34,Nancy CHEPLETING,KEN,Paderborn (GER),30 MAR 2024,1162,10k Road,F,15 Jan 25,,,,,
,2:25:13,Anchialem HAYMANOT,ETH,Guangzhou (CHN),08 DEC 2024,1162,Full,F,15 Jan 25,,,,,
466.0,3:35.90,Mohamed Amin JHINAOUI,TUN,"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",14 JUL 2024,1162,1500m,M,30 Oct 24,,,,,
96.0,1:45.37,Justin DAVIES,GBR,"Woodside Stadium, Watford (GBR)",21 AUG 2024,1162,800m,M,30 Oct 24,49144166.0,1678.0,26.0,Private,
1312.0,27:40.80,Ryan FORD,USA,"Parliament Hill Fields Athletics Track, London (GBR)",18 MAY 2024,1162,10000m,M,30 Oct 24,30804228.0,3254.0,261.0,Public,45.0
2155.0,2:09:53,Hillary KIPCHUMBA,KEN,Wuhan (CHN),24 MAR 2024,1162,Full,M,30 Oct 24,,,,,
2156.0,2:09:53,Victor Kiplagat SEREM,KEN,Linz (AUT),07 APR 2024,1162,Full,M,30 Oct 24,,,,,
2157.0,2:09:54,Mathew SAMPERU,KEN,Buri Ram (THA),27 JAN 2024,1162,Full,M,30 Oct 24,,,,,
2158.0,2:09:55,Gadisa BIRHANU,ETH,Copenhagen (DEN),05 MAY 2024,1162,Full,M,30 Oct 24,,,,,
1032.0,13:13.07,Nicholas GRIGGS,IRL,"Morton Stadium, Santry, Dublin (IRL)",12 JUL 2024,1162,5000m,M,30 Oct 24,19320497.0,2.0,16.0,Public,45.0
1034.0,13:13.23,Kasey KNEVELBAARD,USA,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1162,5000m,M,30 Oct 24,18958757.0,3987.0,482.0,Public,45.0
78.0,2:00.02,Carley THOMAS,AUS,"Athletics Stadium, Setagaya, Tokyo (JPN)",27 JUL 2024,1162,800m,F,30 Oct 24,138734873.0,199.0,1.0,Private,
1554.0,1:00:36,Peter Mwaniki AILA,KEN,Copenhagen (DEN),15 SEP 2024,1162,Half,M,30 Oct 24,,,,,
2153.0,2:09:52,Stephen MOKOKA,RSA,Durban (RSA),28 APR 2024,1162,Full,M,30 Oct 24,,,,,
1283.0,1:08:27,Sofiia YAREMCHUK,ITA,Napoli (ITA),25 FEB 2024,1162,Half,F,30 Oct 24,,,,,
467.0,3:35.94,Ossama EL KABBOURI,ITA,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",27 JUL 2024,1162,1500m,M,30 Oct 24,46272180.0,0.0,0.0,Private,
,1:08:25,Nanaka IZAWA,JPN,Okayama (JPN),15 DEC 2024,1162,Half,F,15 Jan 25,,,,,
696.0,9:32.75,Aude CLAVIER,FRA,"Egret Stadium, Xiamen (CHN)",20 APR 2024,1162,3000m Steeple,F,30 Oct 24,57599867.0,507.0,50.0,Private,
1668.0,2:27:04,Bontu BEKELE,ETH,Madrid (ESP),28 APR 2024,1162,Full,F,30 Oct 24,,,,,
97.0,1:45.38,Ramon WIPFLI,SUI,"Bungertstadion, Rehlingen (GER)",19 MAY 2024,1162,800m,M,30 Oct 24,,,,,
309.0,1:47.25,Carter FITZGERALD,USA,"Ashenfelter Indoor Track, State College, PA (USA) (i)",16 FEB 2024,1162,800m,M,30 Oct 24,12527724.0,307.0,10.0,Public,45.0
2154.0,2:09:52,Gaddisa TAFA DEKEBE,ETH,Madrid (ESP),28 APR 2024,1162,Full,M,30 Oct 24,,,,,
465.0,3:35.88,Lucas BONS,USA,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1162,1500m,M,30 Oct 24,26662661.0,1879.0,104.0,Public,45.0
834.0,8:20.91,Travis MAHONEY,USA,"UVA Lanningan Field, Charlottesville, VA (USA)",19 APR 2024,1162,3000m Steeple,M,30 Oct 24,33180931.0,1266.0,41.0,Public,45.0
,2:08:16,Felix KIBITOK,KEN,Hangzhou (CHN),03 NOV 2024,1162,Full,M,15 Jan 25,,,,,
835.0,8:20.94,Velten SCHNEIDER,GER,"Boudewijnstadion, Bruxelles (BEL)",26 MAY 2024,1162,3000m Steeple,M,30 Oct 24,,,,,
94.0,1:45.36,Handal ROBAN,VIN,"Franklin Field, Philadelphia, PA (USA)",29 JUN 2024,1162,800m,M,30 Oct 24,93795541.0,40.0,0.0,Public,45.0
1284.0,1:08:27,Cynthia JEROTICH,KEN,New Delhi (IND),20 OCT 2024,1162,Half,F,30 Oct 24,,,,,
,13:13,Cornelius KEMBOI,KEN,Al Khobar (KSA),14 DEC 2024,1162,5k Road,M,15 Jan 25,47023499.0,,318.0,Public,0.0
,13:13,Raphael DAPASH,KEN,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",27 APR 2024,1162,5k Road,M,15 Jan 25,,,,,
,15:00.68,Sarah WANJIRU,KEN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 DEC 2024,1162,5000m,F,15 Jan 25,141271079.0,,,Public,0.0
404.0,4:05.45,Abbey CALDWELL,AUS,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUN 2024,1162,1500m,F,30 Oct 24,12159692.0,0.0,0.0,Private,
95.0,1:45.37,Daniel ROWDEN,GBR,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1162,800m,M,30 Oct 24,12947884.0,23.0,16.0,Public,45.0
77.0,1:59.99,Jessica HULL,AUS,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1162,800m,F,30 Oct 24,56768839.0,275.0,3.0,Public,45.0
1033.0,13:13.10,Anthony KIBE,KEN,"Municipal Stadium, Kitami (JPN)",06 JUL 2024,1162,5000m,M,30 Oct 24,,,,,
1282.0,1:08:26,Eva DIETERICH,GER,Valencia (ESP),27 OCT 2024,1162,Half,F,30 Oct 24,9903035.0,0.0,1.0,Public,45.0
311.0,1:47.27,Nikolay VERBITSKIY,RUS,"LFK CSKA, Moskva (RUS) (i)",24 FEB 2024,1162,800m,M,30 Oct 24,,,,,
1036.0,13:13.34,Habtom SAMUEL,ERI,"Cougar Athletic Stadium, Azusa, CA (USA)",12 APR 2024,1161,5000m,M,30 Oct 24,,,,,
838.0,8:21.34,Ben BUCKINGHAM,AUS,"Paavo Nurmen Stadion, Turku (FIN)",18 JUN 2024,1161,3000m Steeple,M,30 Oct 24,12863923.0,2520.0,2.0,Private,
406.0,4:05.62,Anna CAMP BENNETT,USA,"Hayward Field, Eugene, OR (USA)",28 JUN 2024,1161,1500m,F,30 Oct 24,,,,,
1285.0,1:08:28,Makenna MYLER,USA,"Houston, TX (USA)",14 JAN 2024,1161,Half,F,30 Oct 24,90522263.0,0.0,0.0,Public,45.0
872.0,15:00.92,Hellen Ekalale LOBUN,KEN,"Athletics Stadium, Fukagawa (JPN)",17 JUL 2024,1161,5000m,F,30 Oct 24,,,,,
1035.0,13:13.29,Brian Muange MUSAU,KEN,"Cougar Athletic Stadium, Azusa, CA (USA)",12 APR 2024,1161,5000m,M,30 Oct 24,,,,,
1038.0,13:13.52,Benard KIBET,KEN,"Egao Kenko Stadium, Kumamoto (JPN)",13 APR 2024,1161,5000m,M,30 Oct 24,,,,,
1037.0,13:13.38,Sergio JIMÉNEZ,ESP,"Boudewijnstadion, Bruxelles (BEL)",25 MAY 2024,1161,5000m,M,30 Oct 24,,,,,
1317.0,27:41.48,Gilbert Kipkosgei KIPROTICH,KEN,"Egao Kenko Stadium, Kumamoto (JPN)",13 APR 2024,1161,10000m,M,30 Oct 24,,,,,
1316.0,27:41.37,Valentin GONDOUIN,FRA,"Parliament Hill Fields Athletics Track, London (GBR)",18 MAY 2024,1161,10000m,M,30 Oct 24,,,,,
1113.0,31:35.28,Jessica MCCLAIN,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 MAY 2024,1161,10000m,F,30 Oct 24,63048626.0,51.0,23.0,Public,45.0
836.0,8:21.25,Milkesa FIKADU,ETH,"Estadio Iberoamericano, Huelva (ESP)",30 APR 2024,1161,3000m Steeple,M,30 Oct 24,,,,,
874.0,15:01.10,Grace Loibach NAWOWUNA,KEN,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2024,1161,5000m,F,30 Oct 24,,,,,
837.0,8:21.31,Estanislao Nicolas RUIZ,ESP,"Polideportivo Zorrotza, Bilbao (ESP)",18 JUN 2024,1161,3000m Steeple,M,30 Oct 24,,,,,
1555.0,1:00:38,Cameron LEVINS,CAN,Istanbul (TUR),28 APR 2024,1161,Half,M,30 Oct 24,26743149.0,914.0,0.0,Public,45.0
2159.0,2:09:56,Kento NISHI,JPN,Osaka (JPN),25 FEB 2024,1161,Full,M,30 Oct 24,15546789.0,595.0,115.0,Private,
2160.0,2:09:56,Nicolas NAVARRO,FRA,"Stade de France, Paris (FRA)",10 AUG 2024,1161,Full,M,30 Oct 24,2966441.0,4285.0,759.0,Public,45.0
2161.0,2:09:57,Leonard KORIR,USA,"Orlando, FL (USA)",03 FEB 2024,1161,Full,M,30 Oct 24,43820165.0,0.0,0.0,Public,45.0
2162.0,2:09:57,Dominic NYAIRO,KEN,Aveiro (POR),28 APR 2024,1161,Full,M,30 Oct 24,,,,,
2163.0,2:09:58,Victor KIPLIMO,KEN,Hannover (GER),14 APR 2024,1161,Full,M,30 Oct 24,107990522.0,522.0,0.0,Public,45.0
1315.0,27:41.22,Kelvin KIPLAGAT,KEN,"Hoshigadai Stadium, Tajimi (JPN)",05 OCT 2024,1161,10000m,M,30 Oct 24,50629847.0,656.0,5.0,Public,45.0
1556.0,1:00:38,Bedan KAROKI,KEN,Tokyo (JPN),20 OCT 2024,1161,Half,M,30 Oct 24,,,,,
697.0,9:32.83,Ikram OUAAZIZ,MAR,"LAZ Wien, Wien (AUT)",22 JUN 2024,1161,3000m Steeple,F,30 Oct 24,,,,,
99.0,1:45.40,Darius KIPYEGO,USA,"Hayward Field, Eugene, OR (USA)",28 JUN 2024,1161,800m,M,30 Oct 24,42520906.0,1435.0,0.0,Public,45.0
405.0,4:05.62,Kristiina SASÍNEK MÄKI,CZE,"Stadion Śląski, Chorzów (POL)",18 MAY 2024,1161,1500m,F,30 Oct 24,,,,,
1669.0,2:27:11,Rael Nguriatukei KINYARA,KEN,Lisboa (POR),06 OCT 2024,1161,Full,F,30 Oct 24,,,,,
98.0,1:45.40,Nicholas Kiplangat KEBENEI,KEN,"Nyayo National Stadium, Nairobi (KEN)",20 APR 2024,1161,800m,M,30 Oct 24,,,,,
,31:35,Alem NIGUSSIE,ETH,Brasov (ROU),22 SEP 2024,1161,10k Road,F,15 Jan 25,25270283.0,37.0,32.0,Public,0.0
,31:35,Gladys CHEPKURUI,KEN,Port Gentil (GAB),23 JUN 2024,1161,10k Road,F,15 Jan 25,,,,,
,31:35,Irene SÁNCHEZ-ESCRIBANO,ESP,Laredo (ESP),16 MAR 2024,1161,10k Road,F,15 Jan 25,,,,,
875.0,15:01.25,Janeth Nyiva MUTUNGI,KEN,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2024,1161,5000m,F,30 Oct 24,,,,,
876.0,15:01.27,Belinda CHEMUTAI,UGA,"Sportcomplex De Leidse Hout, Leiden (NED)",25 MAY 2024,1161,5000m,F,30 Oct 24,,,,,
1313.0,27:41.11,David Shungeya NEIYIAI,KEN,"National Stadium, Tokyo (JPN)",09 MAY 2024,1161,10000m,M,30 Oct 24,,,,,
,15:01,Diana CHEPKORIR,KEN,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",27 APR 2024,1161,5k Road,F,15 Jan 25,,,,,
,27:41,Amos KIPKEMOI,KEN,Lille (FRA),16 NOV 2024,1161,10k Road,M,15 Jan 25,72645279.0,3.0,1.0,Public,0.0
,27:41,Gideon Kipkertich RONO,KEN,Ibiza (ESP),28 JAN 2024,1161,10k Road,M,15 Jan 25,,,,,
,47:51,Diane VAN ES,NED,Nijmegen (NED),17 NOV 2024,1161,15k Road,F,15 Jan 25,43526652.0,40.0,,Public,0.0
,13:27.23,Colton SANDS,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2024,1161,5000m,M,15 Jan 25,33167783.0,1788.0,8.0,Public,0.0
,2:25:20,Chernet MISGANAW,ETH,Guangzhou (CHN),08 DEC 2024,1161,Full,F,15 Jan 25,,,,,
,2:25:22,Roman GIDEY,ETH,Guangzhou (CHN),08 DEC 2024,1161,Full,F,15 Jan 25,,,,,
698.0,9:32.93,Sümeyye EROL,TUR,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2024,1161,3000m Steeple,F,30 Oct 24,133881604.0,5.0,0.0,Public,45.0
469.0,3:35.99,John GREGOREK,USA,"Edwin Moses Track, Atlanta, GA (USA)",31 MAY 2024,1161,1500m,M,30 Oct 24,51867005.0,475.0,0.0,Public,45.0
1314.0,27:41.20,Anthony KIBE,KEN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 JUN 2024,1161,10000m,M,30 Oct 24,,,,,
470.0,3:36.07,Antoine SENARD,FRA,"Stedelijke Atletiekpiste, Ninove (BEL)",20 JUL 2024,1160,1500m,M,30 Oct 24,,,,,
1671.0,2:27:13,Lilian JEBITOK,KEN,Hannover (GER),14 APR 2024,1160,Full,F,30 Oct 24,,,,,
408.0,4:05.72,Marwa BOUZAYANI,TUN,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2024,1160,1500m,F,30 Oct 24,,,,,
1560.0,1:00:40,Ahmed EL JADDAR,MAR,Barcelona (ESP),11 FEB 2024,1160,Half,M,30 Oct 24,,,,,
1561.0,1:00:40,Dominic Chemut KIPTARUS,KEN,Lisboa (POR),17 MAR 2024,1160,Half,M,30 Oct 24,,,,,
1562.0,1:00:40,Wisley KIPKEMOI,KEN,Yangzhou (CHN),31 MAR 2024,1160,Half,M,30 Oct 24,,,,,
1557.0,1:00:39,Seifu TURA,ETH,Ras Al Khaimah (UAE),24 FEB 2024,1160,Half,M,30 Oct 24,,,,,
473.0,3:36.09,Robin VAN RIEL,NED,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1160,1500m,M,30 Oct 24,7320900.0,1531.0,94.0,Public,45.0
474.0,3:36.09,Joseph WIGFIELD,GBR,"Tooting Bec Athletics Track, London (GBR)",24 JUL 2024,1160,1500m,M,30 Oct 24,,,,,
1558.0,1:00:39,Charles Mbatha MATATA,KEN,Venlo (NED),24 MAR 2024,1160,Half,M,30 Oct 24,,,,,
699.0,9:33.54,Anna TROPINA,RUS,"Olympic Stadium, Cheboksary (RUS)",08 JUL 2024,1160,3000m Steeple,F,30 Oct 24,125374715.0,14.0,5.0,Private,
1672.0,2:27:16,Souad KABOUCHIA,MAR,Enschede (NED),21 APR 2024,1160,Full,F,30 Oct 24,,,,,
840.0,8:21.55,Salem Mohamed ATTIAALLAH,EGY,"Stade de Luxembourg, Luxembourg (LUX)",28 JUN 2024,1160,3000m Steeple,M,30 Oct 24,,,,,
,13:13.63,Emmanuel Kipchirchir KOSGEI,KEN,"Egao Kenko Stadium, Kumamoto (JPN)",13 APR 2024,1160,5000m,M,15 Jan 25,,,,,
2164.0,2:10:00,Joshua KOGO,KEN,Mumbai (IND),21 JAN 2024,1160,Full,M,30 Oct 24,,,,,
,27:42.04,Alexander MUNYAO,KEN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",09 NOV 2024,1160,10000m,M,15 Jan 25,,,,,
1042.0,13:13.80,Mebuki SUZUKI,JPN,"Denka Big Swan Stadium, Niigata (JPN)",28 SEP 2024,1160,5000m,M,30 Oct 24,,,,,
1670.0,2:27:13,Mayu NISHIKAWA,JPN,Osaka (JPN),28 JAN 2024,1160,Full,F,30 Oct 24,117862487.0,258.0,2.0,Private,
,27:42,Vincent Kimutai TOWETT,KEN,Castellón (ESP),25 FEB 2024,1160,10k Road,M,15 Jan 25,,,,,
,27:42,Levy KIBET,KEN,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",27 APR 2024,1160,10k Road,M,15 Jan 25,,,,,
,27:42,Amanal PETROS,GER,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",27 APR 2024,1160,10k Road,M,15 Jan 25,,,,,
,31:36,Aberash SHILIMA,ETH,Valencia (ESP),14 JAN 2024,1160,10k Road,F,15 Jan 25,,,,,
1559.0,1:00:39,Bravin Kipkogei KIPTOO,KEN,Cardiff (GBR),06 OCT 2024,1160,Half,M,30 Oct 24,,,,,
2165.0,2:10:00,Evans MAYAKA,KEN,"Chicago, IL (USA)",13 OCT 2024,1160,Full,M,30 Oct 24,,,,,
839.0,8:21.45,Hichem BOUCHICHA,ALG,"Boudewijnstadion, Bruxelles (BEL)",26 MAY 2024,1160,3000m Steeple,M,30 Oct 24,,,,,
101.0,1:45.45,General Berhanu AYANSA,ETH,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1160,800m,M,30 Oct 24,,,,,
1286.0,1:08:33,Betelihem AFENIGUS,ETH,Istanbul (TUR),28 APR 2024,1160,Half,F,30 Oct 24,,,,,
80.0,2:00.13,Charline MATHIAS,LUX,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1160,800m,F,30 Oct 24,47970235.0,21.0,6.0,Private,
1039.0,13:13.56,Tatsuhiko ITO,JPN,"Denka Big Swan Stadium, Niigata (JPN)",28 JUN 2024,1160,5000m,M,30 Oct 24,,,,,
1040.0,13:13.63,Emmanuel KIPCHIRCHIR,KEN,"Egao Kenko Stadium, Kumamoto (JPN)",13 APR 2024,1160,5000m,M,30 Oct 24,,,,,
1041.0,13:13.66,Jakob INGEBRIGTSEN,NOR,"Stade de France, Paris (FRA)",10 AUG 2024,1160,5000m,M,30 Oct 24,110000162.0,27.0,0.0,Private,
1321.0,27:41.92,Nils VOIGT,GER,"Parliament Hill Fields Athletics Track, London (GBR)",18 MAY 2024,1160,10000m,M,30 Oct 24,18934439.0,971.0,6.0,Public,45.0
2166.0,2:10:02,Elkanah KIBET,USA,"Orlando, FL (USA)",03 FEB 2024,1160,Full,M,30 Oct 24,56497235.0,0.0,0.0,Public,45.0
471.0,3:36.08,Fouad MESSAOUDI,MAR,"Cougar Athletic Stadium, Azusa, CA (USA)",13 APR 2024,1160,1500m,M,30 Oct 24,100977122.0,164.0,0.0,Public,45.0
1320.0,27:41.81,Samson NDIRANGU,KEN,"Egao Kenko Stadium, Kumamoto (JPN)",13 APR 2024,1160,10000m,M,30 Oct 24,64499544.0,0.0,0.0,Public,45.0
1190.0,13:27.43,Said MECHAAL,ESP,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",10 FEB 2024,1160,5000m,M,30 Oct 24,5797327.0,430.0,0.0,Public,45.0
1319.0,27:41.81,Gulveer SINGH,IND,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1160,10000m,M,30 Oct 24,,,,,
1318.0,27:41.52,Stephen MUTHINI,KEN,"National Stadium, Tokyo (JPN)",09 MAY 2024,1160,10000m,M,30 Oct 24,,,,,
926.0,15:13.84,Katie WASSERMAN,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2024,1160,5000m,F,30 Oct 24,52348096.0,354.0,1.0,Public,45.0
100.0,1:45.43,Fithawi ZAID,ERI,"Atletiekbaan Brakkenstein, Nijmegen (NED)",18 MAY 2024,1160,800m,M,30 Oct 24,,,,,
79.0,2:00.11,Soukaina HAJJI,MAR,"Centro Sportivo Saletti, Nembro (ITA)",19 JUN 2024,1160,800m,F,30 Oct 24,76455664.0,0.0,0.0,Public,45.0
1115.0,31:36.45,Dolphine Nyaboke OMARE,KEN,"Egao Kenko Stadium, Kumamoto (JPN)",13 APR 2024,1160,10000m,F,30 Oct 24,,,,,
1114.0,31:36.37,Jessica WARNER-JUDD,GBR,"Parliament Hill Fields Athletics Track, London (GBR)",18 MAY 2024,1160,10000m,F,30 Oct 24,,,,,
472.0,3:36.09,Nuno PEREIRA,POR,"Estadio Vallehermoso, Madrid (ESP)",21 JUN 2024,1160,1500m,M,30 Oct 24,13162802.0,1539.0,239.0,Private,
878.0,15:01.75,Allie BUCHALSKI,USA,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1160,5000m,F,30 Oct 24,40799987.0,2153.0,157.0,Public,45.0
,1:04:47,Manon TRAPP,FRA,Paris (FRA),13 OCT 2024,1160,20k Road,F,15 Jan 25,24368145.0,,,Public,0.0
879.0,15:01.80,Diana CHEROTICH,KEN,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2024,1160,5000m,F,30 Oct 24,108225684.0,0.0,0.0,Public,45.0
877.0,15:01.51,Esther MUTHONI,KEN,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2024,1160,5000m,F,30 Oct 24,52506831.0,0.0,33.0,Public,45.0
,1:08:35,Tabithanjeri KAMAU,KEN,Okayama (JPN),15 DEC 2024,1159,Half,F,15 Jan 25,,,,,
,31:37,Morine Gesare MICHIRA,KEN,Prievidza (SVK),14 SEP 2024,1159,10k Road,F,15 Jan 25,,,,,
,27:42.43,Boniface MULWA,KEN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",09 NOV 2024,1159,10000m,M,15 Jan 25,,,,,
,27:42.65,Yuto IMAE,JPN,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",23 NOV 2024,1159,10000m,M,15 Jan 25,,,,,
,27:42.76,Brian KIPYEGON,KEN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",09 NOV 2024,1159,10000m,M,15 Jan 25,,,,,
,1:00:41,Vincent Kimutai TOWETT,KEN,Milano (ITA),24 MAR 2024,1159,Half,M,15 Jan 25,,,,,
,51:36,Gladys CHEPKURUI,KEN,Amsterdam (NED),22 SEP 2024,1159,10M Road,F,15 Jan 25,,,,,
1566.0,1:00:41,Vincent KIMUTAI,KEN,Milano (ITA),24 MAR 2024,1159,Half,M,30 Oct 24,94060552.0,0.0,0.0,Public,45.0
700.0,9:33.96,Tatiane Raquel DA SILVA,BRA,"Stade de France, Paris (FRA)",04 AUG 2024,1159,3000m Steeple,F,30 Oct 24,,,,,
2167.0,2:10:03,Tomoki YOSHIOKA,JPN,Oita (JPN),04 FEB 2024,1159,Full,M,30 Oct 24,,,,,
82.0,2:00.16,Clara LIBERMAN,FRA,"Stade Jean Adret, Sotteville-lès-Rouen (FRA)",04 JUL 2024,1159,800m,F,30 Oct 24,49253839.0,1812.0,58.0,Private,
83.0,2:00.17,Roisin WILLIS,USA,"Hayward Field, Eugene, OR (USA)",08 JUN 2024,1159,800m,F,30 Oct 24,55378545.0,5.0,0.0,Public,45.0
2169.0,2:10:06,Mekuant AYENEW,ETH,Hengshui (CHN),22 SEP 2024,1159,Full,M,30 Oct 24,,,,,
1673.0,2:27:19,Ayantu KUMELA,ETH,Hamburg (GER),28 APR 2024,1159,Full,F,30 Oct 24,,,,,
475.0,3:36.16,Kieran TUNTIVATE,THA,"Swangard Stadium, Burnaby (CAN)",15 JUN 2024,1159,1500m,M,30 Oct 24,26597694.0,384.0,55.0,Public,45.0
1287.0,1:08:34,Rahma TAHIRI,MAR,Marrakech (MAR),28 JAN 2024,1159,Half,F,30 Oct 24,,,,,
1674.0,2:27:22,Salomé ROCHA,POR,Barcelona (ESP),10 MAR 2024,1159,Full,F,30 Oct 24,10685415.0,0.0,0.0,Public,45.0
409.0,4:05.78,Joselyn Daniely BREA,VEN,"Edwin Moses Track, Atlanta, GA (USA)",31 MAY 2024,1159,1500m,F,30 Oct 24,,,,,
410.0,4:05.81,Sara LAPPALAINEN,FIN,"Sollentunavallen, Sollentuna (SWE)",16 JUN 2024,1159,1500m,F,30 Oct 24,109436697.0,68.0,59.0,Public,45.0
1676.0,2:27:23,Juliette THOMAS,BEL,Eindhoven (NED),13 OCT 2024,1159,Full,F,30 Oct 24,38758598.0,2772.0,217.0,Public,45.0
81.0,2:00.16,Ellie BAKER,GBR,"Stadion Śląski, Chorzów (POL)",18 MAY 2024,1159,800m,F,30 Oct 24,51932246.0,1710.0,31.0,Public,45.0
411.0,4:05.82,Angel PICCIRILLO,USA,"Kentner Stadium Wake Forest University, Winston Salem, NC (USA)",19 APR 2024,1159,1500m,F,30 Oct 24,24241461.0,0.0,8.0,Public,45.0
