Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
119258265.0,Collins KEMBOI,49,Activities for 2 Dec 2024 - 8 Dec 2024,29.5,2h 13m,70.0
119258265.0,Collins KEMBOI,50,Activities for 9 Dec 2024 - 15 Dec 2024,48.4,3h 57m,149.0
119258265.0,Collins KEMBOI,51,Activities for 16 Dec 2024 - 22 Dec 2024,22.1,1h 42m,94.0
119258265.0,Collins KEMBOI,52,Activities for 23 Dec 2024 - 29 Dec 2024,132.8,8h 36m,601.0
124968948.0,Sophie NOVAK,45,Week 45 - No Data,0.0,0h 0m,0.0
124968948.0,Sophie NOVAK,46,Week 46 - No Data,0.0,0h 0m,0.0
124968948.0,Sophie NOVAK,47,Week 47 - No Data,0.0,0h 0m,0.0
124968948.0,Sophie NOVAK,48,Week 48 - No Data,0.0,0h 0m,0.0
124968948.0,Sophie NOVAK,49,Week 49 - No Data,0.0,0h 0m,0.0
124968948.0,Sophie NOVAK,50,Week 50 - No Data,0.0,0h 0m,0.0
124968948.0,Sophie NOVAK,51,Week 51 - No Data,0.0,0h 0m,0.0
124968948.0,Sophie NOVAK,52,Week 52 - No Data,0.0,0h 0m,0.0
115067841.0,Lucia PINACCHIO,45,Activities for 4 Nov 2024 - 10 Nov 2024,48.8,3h 9m,217.0
115067841.0,Lucia PINACCHIO,46,Week 46 - No Data,0.0,0h 0m,0.0
115067841.0,Lucia PINACCHIO,47,Week 47 - No Data,0.0,0h 0m,0.0
115067841.0,Lucia PINACCHIO,48,Week 48 - No Data,0.0,0h 0m,0.0
115067841.0,Lucia PINACCHIO,49,Week 49 - No Data,0.0,0h 0m,0.0
115067841.0,Lucia PINACCHIO,50,Week 50 - No Data,0.0,0h 0m,0.0
115067841.0,Lucia PINACCHIO,51,Week 51 - No Data,0.0,0h 0m,0.0
115067841.0,Lucia PINACCHIO,52,Week 52 - No Data,0.0,0h 0m,0.0
101704901.0,Yolanda NGARAMBE,45,Week 45 - No Data,0.0,0h 0m,0.0
101704901.0,Yolanda NGARAMBE,46,Week 46 - No Data,0.0,0h 0m,0.0
101704901.0,Yolanda NGARAMBE,47,Week 47 - No Data,0.0,0h 0m,0.0
101704901.0,Yolanda NGARAMBE,48,Week 48 - No Data,0.0,0h 0m,0.0
