Athlete ID,Athlete Name,Consistency Percentage,Standard Deviation,Median-to-Mean Ratio,Max-to-Median Ratio,No Data Count
42631475,Shuhei YAMAMOTO,100.0,71.02458318460924,1.0073724741067964,2.741333333333333,0
57973023,Anna GIBSON,100.0,71.87772878208837,0.84466100052601,3.2522123893805306,0
30974038,Angel ALVAREZ,100.0,77.84755858256253,0.9717166748647318,2.273348519362187,0
2966441,Nicolas NAVARRO,100.0,78.16757597964173,0.9579295277575486,2.0596491228070177,0
29901048,Anne LUIJTEN,100.0,78.87283666307351,1.0021500710115196,2.302922940655447,0
2136588,Wil SMITH,100.0,83.44326021998972,0.9236088244978597,2.1497326203208558,0
7594441,Dan LI,100.0,89.06094320865441,1.0126422250316056,1.867761452031115,0
14735105,Jamie PHILLIPS,100.0,124.49387737559425,1.0540322425686453,1.5434782608695652,0
11157470,Stan NIESTEN,100.0,153.86733382523585,0.8540315181172835,3.166242578456319,0
119116811,Collins KIPKEMBOI,100.0,894.3450174632248,0.3597702307769827,79.7626050420168,0
68238567,Takashi SOMA,97.77777777777777,14.010863356646261,1.035726554448643,2.189054726368159,2
13233183,James SEELIGER,97.77777777777777,15.06282891230736,1.1234567901234567,1.3956043956043958,2
30576718,Mariano GARCÍA,97.77777777777777,17.053645136111538,1.0878982671883737,1.5549132947976878,2
43648976,Tinoda MATSATSA,97.77777777777777,17.181999063268908,1.0399999999999998,1.439102564102564,2
46128288,Jack LUNN,97.77777777777777,17.24477494362293,1.0505700767858528,1.4252491694352156,2
68097821,Kana KOBAYASHI,97.77777777777777,20.118434894356025,0.9550606961974435,2.3522727272727275,2
34827695,Ole Jakob SOLBU,97.77777777777777,20.341050322881316,1.040424603751636,1.8522012578616354,2
16528958,Elena BELLÒ,97.77777777777777,20.791199278250016,0.9799382716049383,2.5393700787401574,2
49509743,Hazem MIAWAD,97.77777777777777,21.22744501280733,0.961399188876014,1.9220338983050849,2
40298930,Waleed SULIMAN,97.77777777777777,21.605401874872484,1.029315104509005,1.3371647509578544,2
32795912,Ben PATTISON,97.77777777777777,23.047490869765326,1.0549096423606723,1.6172506738544474,2
28193745,Tanner MAIER,97.77777777777777,23.373118493010146,1.0544516129032258,1.3766519823788546,2
126356583,Lindsey BUTLER,97.77777777777777,23.489439346988316,0.8786774277531894,2.09,2
64360338,Hamza SAHLI,97.77777777777777,23.786821094225203,0.9464450600184674,3.1951219512195124,2
74338147,Erin STRZELECKI,97.77777777777777,24.299805451924197,1.091904659652137,1.3008849557522124,2
40541312,Émile TOUPIN,97.77777777777777,25.382194607767364,1.0646451182939023,1.390342052313883,2
4298711,Ryan CLARKE,97.77777777777777,25.655678940623947,1.0212888377445342,2.047887323943662,2
96119095,Oksana DOLYNCHUK,97.77777777777777,25.825559173448323,1.0170640750367272,1.7875,2
45951923,Levi TAYLOR,97.77777777777777,26.644126614797344,0.965802572887711,1.8915662650602407,2
28540939,Pieter SISK,97.77777777777777,26.91558672247188,0.9993654822335026,1.501098901098901,2
19613002,Danielle JONES,97.77777777777777,27.016376290149452,0.9503734039990364,2.6692015209125475,2
40390930,Sean DOLAN,97.77777777777777,27.25592929101399,1.101008431145644,1.5810810810810811,2
46643128,Adam SPENCER,97.77777777777777,28.932780474087675,1.0711720647080953,1.2025862068965518,2
50043425,Nick DAHL,97.77777777777777,29.850186964802262,1.0144287396937575,1.4528301886792452,2
110408620,Derek HOLDSWORTH,97.77777777777777,30.207647431207086,0.9701056655870015,2.1477832512315276,2
58499394,Parker STOKES,97.77777777777777,30.305762392629884,1.0584399903404975,1.5872689938398357,2
43503052,Benjamin ALLEN,97.77777777777777,30.71138223442257,1.030487388064803,1.4223880597014926,2
134650293,Linn SÖDERHOLM,97.77777777777777,30.739915772226656,1.0601774712287364,1.455592105263158,2
26662661,Lucas BONS,97.77777777777777,31.520155317005315,1.0888928957807433,1.353204172876304,2
13603477,Carmen GRAVES,97.77777777777777,31.85486429724911,1.059219129460116,1.2714285714285714,2
7774046,Toby GILLEN,97.77777777777777,32.09971272783254,1.1055230431602048,1.1600496277915635,2
34063383,Eric HOLT,97.77777777777777,32.40420946774924,1.0273095796885001,1.335113484646195,2
15195661,Baptiste FOURMONT,97.77777777777777,32.654093811912,0.9984734450440216,1.6816,2
3785799,Le YANG,97.77777777777777,33.217984166457455,1.028468323977546,2.831578947368421,2
48312027,Foster MALLECK,97.77777777777777,33.233953765838486,1.0787346221441128,1.284457478005865,2
46054215,Christian PATZKA,97.77777777777777,33.41621555753973,0.9273540276067656,2.7672955974842766,2
34130726,Breanna SIERACKI,97.77777777777777,33.6203775076782,1.0131919996905105,1.8917525773195876,2
23435662,Angelina ELLIS,97.77777777777777,34.35485366077397,1.046085658721903,1.6186770428015564,2
67065684,Hicham OULADHA,97.77777777777777,34.80143840704985,0.9662522894665057,1.896551724137931,2
2827104,Jack ROWE,97.77777777777777,35.39735547166005,1.076084248982868,1.3634259259259258,2
51425538,Tuğba GÜVENÇ,97.77777777777777,35.68367177264272,1.046882919412063,1.9694989106753813,2
39909333,Camden GILMORE,97.77777777777777,36.2074769994559,1.0775253789775574,1.5019011406844107,2
23718316,Jake RITTER,97.77777777777777,36.71477137341356,1.1133302368787739,1.2816020025031292,2
6296853,Cole SPROUT,97.77777777777777,37.074525070411724,1.1358551251573206,1.1814404432132963,2
56592626,Kevin ROBERTSON,97.77777777777777,37.481478560665835,1.0373886090662534,1.8781512605042017,2
9588583,Joey BERRIATUA,97.77777777777777,38.0448403669428,1.0606621310028752,1.2838164251207729,2
46514749,Alexander KORCZYNSKI,97.77777777777777,38.85733185533113,1.0962166575939032,1.7225325884543758,2
26712504,Aaron AHL,97.77777777777777,38.97632303785305,1.0508060576453346,1.4142259414225942,2
119258265,Collins KEMBOI,97.77777777777777,39.03562929628269,0.8959919969020266,2.406807131280389,2
11328161,Regan YEE,97.77777777777777,39.28359332281118,1.047567680423133,1.436472346786248,2
2270227,Marina MARTÍNEZ,97.77777777777777,39.33950087176385,0.8096263263109335,5.508547008547009,2
16448458,Sam GILMAN,97.77777777777777,40.47290111387948,1.0876647976966205,1.4984326018808776,2
26841392,Olin HACKER,97.77777777777777,41.76869397342319,1.0713896259677946,2.56030534351145,2
24359631,Matthew BEAUDET,97.77777777777777,42.441230551603425,0.9419397613184313,1.7888386123680242,2
12019441,Keira D'AMATO,97.77777777777777,42.96689973441124,1.1536357669024868,1.352773826458037,2
5665278,Dillon MAGGARD,97.77777777777777,43.383094089204306,1.0394903334019951,1.549044585987261,2
46285568,Meritxell SOLER,97.77777777777777,43.882222437090604,1.0141670283340567,1.5955983493810177,2
37189883,Laura LUENGO,97.77777777777777,46.87508927470111,1.0590631364562118,1.4690170940170941,2
8820965,Marcella HERZOG,97.77777777777777,47.63296901325516,1.125536822013679,2.0349761526232113,2
39092505,Romain LEGENDRE,97.77777777777777,47.6970736726864,1.1455678670360112,1.2274211099020673,2
36628860,Cameron AVERY,97.77777777777777,47.794426442688646,1.0802338801364302,1.4140730717185386,2
14003386,Emil DANIELSSON,97.77777777777777,48.22876399937637,1.014186019906189,1.8578680203045685,2
99277269,Filip OSTROWSKI,97.77777777777777,49.68571279653911,0.954892233293034,2.62475442043222,2
38758598,Juliette THOMAS,97.77777777777777,49.9739009857671,1.0229876279211854,1.4792833146696531,2
7677443,Charles WHEELER,97.77777777777777,50.25046279968492,1.015204255878103,1.9403202328966522,2
25213063,Emil BLOMBERG,97.77777777777777,50.80574672269975,1.0387890255439927,1.8032786885245902,2
10318023,Davis BOVE,97.77777777777777,51.01571463799282,0.9927164823307255,2.567934782608696,2
47231766,Ignacio ERARIO,97.77777777777777,56.671992594542516,1.086391567289243,1.4124748490945673,2
42139655,Sebastian HENDEL,97.77777777777777,57.42190647188745,1.1079049081378727,1.764516129032258,2
10444014,Sophie O'SULLIVAN,97.77777777777777,57.949102130252214,0.9314024938014304,3.6128472222222223,2
26837949,Zach PANNING,97.77777777777777,60.47797067873091,1.1112283663993245,1.485042735042735,2
29184441,Samuel CHAPPLE,97.77777777777777,62.10970168161889,0.8778673279603224,4.987288135593221,2
35680056,Chandler GIBBENS,97.77777777777777,74.59297483421334,0.9064171122994651,2.6940581542351456,2
51826918,Kerem AYHAN,97.77777777777777,84.48717366321253,0.7493505628455339,4.782,2
33020384,Ruben VERHEYDEN,97.77777777777777,93.1453348004965,0.7710496555978205,5.81,2
18958757,Kasey KNEVELBAARD,97.77777777777777,93.30930240580209,0.7980344522968197,3.3387297633872977,2
10175779,Job IJTSMA,97.77777777777777,99.30427939124341,0.8033620015637216,10.450121654501217,2
6816684,Bastien AUGUSTO,97.77777777777777,101.33911934111218,0.8618272746216067,3.18001978239367,2
52163629,Emma GEE,97.77777777777777,103.1273878921352,0.8785979844272453,2.9197604790419165,2
1837113,Benjamin CHOQUERT,97.77777777777777,111.30867714405474,0.7084278255366276,5.82244556113903,2
8692276,Andreu BLANES,97.77777777777777,132.2582743448624,0.861325788504263,3.8998015873015874,2
53421784,Rebecca BASSETT,95.55555555555556,10.883723795275067,1.094178082191781,2.0774647887323945,4
48454776,Agathe DELAHOUTRE,95.55555555555556,13.870969532107475,1.0020466639377814,1.4191176470588236,4
53922774,Jennifer RANDALL,95.55555555555556,16.289179178280357,0.7861151339608978,3.6580310880829012,4
46787646,Eliott CRESTAN,95.55555555555556,17.30072996747025,1.0289934354485777,1.9425837320574164,4
27198009,Hugo HOUYEZ,95.55555555555556,21.471588081207212,1.0241336633663365,2.039274924471299,4
110793714,Lore HOFFMANN,95.55555555555556,22.15349111857371,1.067987780997885,1.6798679867986799,4
47414877,Robin OESTER,95.55555555555556,23.162175436191557,0.901600474214582,4.893491124260356,4
24725900,Will BARNICOAT,95.55555555555556,23.3679119182473,1.1012056810054154,1.3945720250521922,4
124968948,Sophie NOVAK,95.55555555555556,24.715697966390476,1.1243995924506331,1.1805825242718446,4
112774892,Dennis KIPRUTO,95.55555555555556,25.859424306544295,0.844182097517587,2.9568965517241383,4
26047857,Rebecca MEHRA,95.55555555555556,28.065697808925773,1.1217407049734427,1.493946731234867,4
71517556,Mehdi KADRI,95.55555555555556,29.769486860501264,1.0924400379091637,2.06006006006006,4
64218328,Bobby POYNTER,95.55555555555556,31.898223293700884,1.0172398627847654,1.5739299610894943,4
5089663,Tom ELMER,95.55555555555556,32.18398785185348,0.9817738329155092,3.0962732919254656,4
111373106,Julia JAGUŚCIK,95.55555555555556,32.63457577570309,0.9829252577319587,2.1415929203539825,4
23188755,Marcel TOBLER,95.55555555555556,33.400666508440494,1.0467075396639678,1.6398390342052314,4
50044591,Morgan BEADLESCOMB,95.55555555555556,34.38959029639003,1.1039827550810921,1.387726638772664,4
49240561,Abby NICHOLS,95.55555555555556,34.53485470454944,1.0682273973724061,1.4706896551724138,4
78680893,Gracelyn LARKIN,95.55555555555556,36.05384323720698,1.0944234321400297,1.4864376130198915,4
25504823,Luc LE BARON,95.55555555555556,36.43225089066508,1.0341754737039586,1.523809523809524,4
7018180,Fabienne SCHLUMPF,95.55555555555556,39.88992713190336,0.9760432766615148,2.2304038004750595,4
2988843,James PRESTON,95.55555555555556,40.87368326477877,0.9847106968284642,4.046753246753247,4
9389758,Florian LE PALLEC,95.55555555555556,42.78238099148363,1.053451911616393,1.3224543080939948,4
13065561,James WEST,95.55555555555556,43.72194508648421,1.0050777095412906,1.574500768049155,4
3672145,Baldvin MAGNUSSON,95.55555555555556,46.333662058410596,1.0709438059904082,1.4169835234474015,4
34058082,Tanja SPILL,95.55555555555556,48.894812172420885,0.9291848514712092,3.5659090909090914,4
83232940,Molly GRABILL,95.55555555555556,49.42457425485746,1.1105673436571466,1.5382436260623227,4
48348730,JaQuavious HARRIS,95.55555555555556,50.710502336131654,1.0938545786431397,1.428035043804756,4
24805643,Shu HASEGAWA,95.55555555555556,55.16106464722871,0.7726117711695625,7.3,4
4928335,JP FLAVIN,95.55555555555556,58.198575260438744,1.1015169194865813,1.430084745762712,4
68764297,Agathe GUILLEMOT,95.55555555555556,58.33638570503998,0.8942562133554713,5.321148825065275,4
20307324,Zhanna MAMAZHANOVA,95.55555555555556,58.99527658763713,1.0288976207419327,1.774018944519621,4
19813496,Yago ROJO,95.55555555555556,64.89463797393279,1.0588383767563172,1.9761620977353993,4
21935508,Etienne DAGUINOS,95.55555555555556,65.63269234117523,0.9309922417313189,2.5657894736842106,4
7320900,Robin VAN RIEL,95.55555555555556,94.71670978349391,0.8301897183137374,3.3522388059701496,4
50691525,Carlos SAN MARTÍN,93.33333333333333,9.9941780333566,1.023724406889828,1.9785714285714286,6
129872301,Caden NORRIS,93.33333333333333,12.961938713199311,0.927986906710311,3.380952380952381,6
80652176,Juan PACHECO,93.33333333333333,14.240413724650372,0.936106983655275,2.155844155844156,6
35428770,Luca THOMPSON,93.33333333333333,16.381493489137576,1.086606567933033,1.813333333333333,6
41364026,Isabel OROPEZA,93.33333333333333,16.607540101403885,1.1254000237051083,1.8720379146919433,6
27064583,Sydney STEELY,93.33333333333333,18.31951930520038,0.9370238699847637,2.4000000000000004,6
5181205,Max DAVIES,93.33333333333333,23.886655576006063,0.8586147681740126,2.9433333333333334,6
145188372,Festus LAGAT,93.33333333333333,24.307910354013877,0.947927199191102,2.448,6
53067537,Cillian KIRWAN,93.33333333333333,29.95761357547034,1.0947235847805912,1.7956403269754766,6
61174400,Jack HIGGINS,93.33333333333333,33.50798385745663,1.069155706406449,1.4642857142857142,6
10206606,Liam CASHIN,93.33333333333333,34.19887198477524,1.1000805477245268,1.3492586490939045,6
46880353,Casey COMBER,93.33333333333333,37.125031680240184,1.0424839020057732,1.485623003194888,6
23254495,Silke JONKMAN,93.33333333333333,40.15752946964833,1.086197556130741,3.648379052369077,6
56092465,Valentin BRESC,93.33333333333333,40.486637826319026,1.1405859641153757,1.5842293906810037,6
82013388,Logan MEASNER,93.33333333333333,40.83895157471423,1.1112996267390567,1.334351145038168,6
72131428,Adam MAIJO,93.33333333333333,41.26970860826538,1.125670041691483,1.5323129251700678,6
33721882,Rose DAVIES,93.33333333333333,43.41477500381763,1.161669569544663,1.2048192771084336,6
